player_id,homeruns,game_id,date
572761,1,718681,2023-04-06
630105,1,718681,2023-04-06
606115,1,718681,2023-04-06
518692,1,718683,2023-04-06
643265,1,718693,2023-04-06
624413,1,718693,2023-04-06
516782,1,718693,2023-04-06
596019,1,718693,2023-04-06
592663,1,718685,2023-04-06
624641,1,718685,2023-04-06
614173,1,718688,2023-04-06
643265,1,718693,2023-04-07
624413,1,718693,2023-04-07
516782,1,718693,2023-04-07
596019,1,718693,2023-04-07
592663,1,718685,2023-04-07
624641,1,718685,2023-04-07
614173,1,718688,2023-04-07
677594,1,718677,2023-04-07
669394,1,718679,2023-04-07
673357,2,718679,2023-04-07
693049,1,718679,2023-04-07
668804,1,718679,2023-04-07
467793,1,718679,2023-04-07
521692,1,718680,2023-04-07
686469,1,718680,2023-04-07
676116,1,718678,2023-04-07
669127,1,718678,2023-04-07
670623,1,718678,2023-04-07
623912,1,718678,2023-04-07
542194,1,718678,2023-04-07
622534,1,718678,2023-04-07
677551,1,718678,2023-04-07
542303,1,718676,2023-04-07
642715,1,718674,2023-04-07
600869,1,718673,2023-04-07
669743,1,718673,2023-04-07
641857,1,718673,2023-04-07
666182,1,718670,2023-04-07
545361,1,718670,2023-04-07
621035,1,718671,2023-04-07
681546,1,718671,2023-04-07
682998,1,718671,2023-04-07
446334,1,718671,2023-04-07
665161,1,718666,2023-04-08
670541,1,718666,2023-04-08
571657,1,718666,2023-04-08
621439,1,718666,2023-04-08
521692,1,718672,2023-04-08
614177,1,718672,2023-04-08
677951,1,718672,2023-04-08
664774,1,718672,2023-04-08
621550,1,718669,2023-04-08
543228,1,718669,2023-04-08
668715,1,718668,2023-04-08
594807,1,718667,2023-04-08
646240,2,718667,2023-04-08
606132,1,718667,2023-04-08
664040,1,718665,2023-04-08
668227,1,718665,2023-04-08
622534,1,718665,2023-04-08
665862,1,718661,2023-04-08
500871,1,718661,2023-04-08
624413,1,718661,2023-04-08
457705,1,718662,2023-04-08
519317,1,718664,2023-04-08
691023,1,718660,2023-04-08
571448,1,718660,2023-04-08
665742,1,718659,2023-04-08
518792,1,718656,2023-04-08
681546,1,718656,2023-04-08
606466,1,718656,2023-04-08
672695,1,718656,2023-04-08
656448,1,718658,2023-04-08
519058,1,718658,2023-04-08
666182,1,718657,2023-04-08
656305,1,718657,2023-04-08
543807,1,718657,2023-04-08
650859,1,718657,2023-04-08
592669,1,718657,2023-04-08
545361,1,718657,2023-04-08
664761,1,718652,2023-04-09
671213,1,718654,2023-04-09
623912,1,718655,2023-04-09
664040,1,718655,2023-04-09
677551,1,718655,2023-04-09
592450,2,718651,2023-04-09
614173,1,718651,2023-04-09
668939,1,718651,2023-04-09
663728,1,718646,2023-04-09
643265,1,718647,2023-04-09
650559,1,718647,2023-04-09
676801,1,718649,2023-04-09
592885,1,718650,2023-04-09
642715,1,718650,2023-04-09
621458,1,718642,2023-04-09
595777,1,718645,2023-04-09
553869,1,718645,2023-04-09
624424,1,718643,2023-04-09
656305,1,718644,2023-04-09
592669,1,718644,2023-04-09
592273,1,718644,2023-04-09
660271,1,718644,2023-04-09
681351,1,718644,2023-04-09
443558,1,718648,2023-04-09
663757,1,718648,2023-04-09
673490,1,718648,2023-04-09
593643,1,718640,2023-04-10
663624,1,718635,2023-04-10
668939,1,718635,2023-04-10
669720,1,718635,2023-04-10
596847,1,718632,2023-04-10
664040,1,718638,2023-04-10
493329,1,718633,2023-04-10
669016,1,718633,2023-04-10
664761,1,718633,2023-04-10
595909,1,718633,2023-04-10
669221,1,718636,2023-04-10
672284,1,718628,2023-04-10
641531,1,718630,2023-04-10
641680,1,718630,2023-04-10
608369,1,718630,2023-04-10
666969,1,718630,2023-04-10
592669,1,718631,2023-04-10
572233,1,718627,2023-04-10
571970,2,718641,2023-04-10
605141,1,718641,2023-04-10
527038,1,718641,2023-04-10
614173,1,718626,2023-04-11
669127,1,718618,2023-04-11
663624,2,718618,2023-04-11
669720,1,718618,2023-04-11
663656,1,718623,2023-04-11
608324,1,718623,2023-04-11
596847,1,718623,2023-04-11
669261,1,718623,2023-04-11
678225,1,718623,2023-04-11
670623,1,718625,2023-04-11
664040,1,718625,2023-04-11
666139,1,718625,2023-04-11
650490,1,718625,2023-04-11
542932,1,718619,2023-04-11
650333,1,718619,2023-04-11
656941,1,718619,2023-04-11
665155,1,718622,2023-04-11
666182,1,718622,2023-04-11
656305,1,718622,2023-04-11
595281,1,718622,2023-04-11
543807,1,718622,2023-04-11
672386,1,718622,2023-04-11
593428,1,718621,2023-04-11
676480,1,718620,2023-04-11
621566,1,718620,2023-04-11
645277,1,718620,2023-04-11
553993,1,718617,2023-04-11
672284,1,718617,2023-04-11
641820,1,718617,2023-04-11
676369,1,718617,2023-04-11
673357,1,718616,2023-04-11
572191,1,718616,2023-04-11
621439,1,718616,2023-04-11
641680,1,718615,2023-04-11
669357,1,718613,2023-04-11
669242,1,718613,2023-04-11
660766,1,718613,2023-04-11
641857,1,718613,2023-04-11
543068,1,718613,2023-04-11
553869,1,718613,2023-04-11
681351,1,718614,2023-04-11
642133,1,718611,2023-04-11
670712,1,718611,2023-04-11
642715,1,718611,2023-04-11
681584,1,718624,2023-04-11
543063,1,718624,2023-04-11
667452,1,718608,2023-04-12
608324,1,718608,2023-04-12
665742,1,718610,2023-04-12
624413,1,718610,2023-04-12
596019,1,718610,2023-04-12
672820,1,718605,2023-04-12
614173,1,718604,2023-04-12
642708,1,718604,2023-04-12
606192,1,718606,2023-04-12
672284,1,718606,2023-04-12
641355,1,718606,2023-04-12
669357,1,718607,2023-04-12
571448,1,718607,2023-04-12
641933,1,718607,2023-04-12
595777,1,718607,2023-04-12
682998,1,718598,2023-04-12
666971,1,718598,2023-04-12
624585,1,718609,2023-04-12
542208,1,718599,2023-04-12
667670,1,718599,2023-04-12
646240,1,718600,2023-04-12
668227,1,718600,2023-04-12
665155,1,718603,2023-04-12
681481,1,718603,2023-04-12
592696,1,718601,2023-04-12
686469,1,718595,2023-04-12
663993,1,718595,2023-04-12
571970,2,718612,2023-04-12
572204,1,718612,2023-04-12
642731,1,718612,2023-04-12
667670,2,718596,2023-04-13
663624,1,718596,2023-04-13
668939,1,718596,2023-04-13
608701,1,718594,2023-04-13
664040,1,718594,2023-04-13
650490,1,718594,2023-04-13
656941,1,718597,2023-04-13
666397,1,718590,2023-04-13
621043,1,718590,2023-04-13
572191,2,718590,2023-04-13
519203,2,718590,2023-04-13
666801,1,718591,2023-04-13
656582,1,718591,2023-04-13
642133,1,718589,2023-04-13
670712,1,718589,2023-04-13
592518,1,718589,2023-04-13
663757,1,718589,2023-04-13
642731,1,718585,2023-04-14
605204,1,718585,2023-04-14
665155,1,718585,2023-04-14
624641,1,718586,2023-04-14
605137,1,718592,2023-04-14
671277,1,718592,2023-04-14
664247,1,718588,2023-04-14
621043,1,718588,2023-04-14
592450,1,718588,2023-04-14
683011,1,718588,2023-04-14
519317,1,718588,2023-04-14
542194,1,718587,2023-04-14
666139,1,718587,2023-04-14
543807,1,718587,2023-04-14
646240,1,718580,2023-04-14
669394,1,718583,2023-04-14
666969,1,718581,2023-04-14
455117,1,718581,2023-04-14
670541,1,718581,2023-04-14
656541,1,718579,2023-04-14
621566,1,718579,2023-04-14
669221,1,718579,2023-04-14
660670,1,718579,2023-04-14
663586,1,718579,2023-04-14
596019,1,718578,2023-04-14
667670,1,718578,2023-04-14
649557,1,718578,2023-04-14
669127,1,718578,2023-04-14
592885,1,718574,2023-04-14
642133,2,718574,2023-04-14
669134,1,718574,2023-04-14
664023,1,718575,2023-04-14
621550,1,718575,2023-04-14
543228,2,718575,2023-04-14
673548,1,718575,2023-04-14
621035,1,718575,2023-04-14
571970,1,718575,2023-04-14
592178,1,718577,2023-04-14
672284,1,718577,2023-04-14
519203,1,718572,2023-04-15
543309,1,718572,2023-04-15
666165,1,718571,2023-04-15
605204,1,718571,2023-04-15
681481,1,718571,2023-04-15
622761,1,718570,2023-04-15
623993,1,718570,2023-04-15
669394,1,718570,2023-04-15
663647,1,718568,2023-04-15
457705,1,718568,2023-04-15
670764,1,718569,2023-04-15
608070,1,718573,2023-04-15
630105,2,718560,2023-04-15
592192,1,718565,2023-04-15
624413,1,718565,2023-04-15
570482,1,718576,2023-04-15
644374,1,718576,2023-04-15
646240,1,718576,2023-04-15
571976,2,718566,2023-04-15
669221,1,718563,2023-04-15
641658,1,718567,2023-04-15
621550,1,718564,2023-04-15
553993,1,718561,2023-04-15
457759,1,718559,2023-04-16
600869,1,718555,2023-04-16
671277,1,718555,2023-04-16
518934,1,718557,2023-04-16
542194,1,718556,2023-04-16
592663,1,718554,2023-04-16
681082,1,718554,2023-04-16
682998,1,718550,2023-04-16
645277,1,718551,2023-04-16
686469,1,718551,2023-04-16
669394,1,718553,2023-04-16
657757,1,718553,2023-04-16
663457,1,718548,2023-04-16
502054,1,718546,2023-04-16
624413,1,718546,2023-04-16
596019,1,718546,2023-04-16
621550,1,718547,2023-04-16
641355,1,718547,2023-04-16
621035,1,718547,2023-04-16
543760,1,718552,2023-04-16
592669,1,718540,2023-04-17
666139,1,718542,2023-04-17
621028,1,718542,2023-04-17
624585,1,718544,2023-04-17
543760,1,718539,2023-04-17
673962,1,718539,2023-04-17
606466,1,718538,2023-04-17
656976,1,718538,2023-04-17
676475,1,718538,2023-04-17
656305,1,718537,2023-04-17
669289,1,718537,2023-04-17
667452,1,718537,2023-04-17
676694,1,718537,2023-04-17
457705,1,718535,2023-04-17
669261,1,718535,2023-04-17
592178,1,718535,2023-04-17
621550,2,718536,2023-04-17
663586,1,718533,2023-04-17
668930,1,718534,2023-04-17
663728,1,718534,2023-04-17
677594,1,718534,2023-04-17
596129,1,718532,2023-04-17
571970,1,718532,2023-04-17
518692,2,718532,2023-04-17
682985,1,718541,2023-04-17
669394,1,718543,2023-04-17
660757,1,718530,2023-04-18
681481,1,718530,2023-04-18
682985,1,718541,2023-04-18
543281,1,718525,2023-04-18
669394,1,718543,2023-04-18
670764,2,718526,2023-04-18
668227,1,718526,2023-04-18
650490,1,718526,2023-04-18
573262,1,718528,2023-04-18
665862,1,718528,2023-04-18
660271,1,718529,2023-04-18
596146,1,718524,2023-04-18
543760,1,718522,2023-04-18
666969,1,718522,2023-04-18
672515,1,718527,2023-04-18
575929,2,718527,2023-04-18
502671,1,718527,2023-04-18
656305,1,718520,2023-04-18
665489,1,718520,2023-04-18
669261,2,718521,2023-04-18
592178,1,718521,2023-04-18
621566,1,718519,2023-04-18
669221,1,718519,2023-04-18
645277,1,718519,2023-04-18
592885,1,718517,2023-04-18
642715,1,718517,2023-04-18
502110,2,718516,2023-04-18
650490,1,718515,2023-04-19
608070,1,718513,2023-04-19
656716,1,718513,2023-04-19
679529,1,718513,2023-04-19
624424,1,718511,2023-04-19
573262,1,718511,2023-04-19
656976,1,718512,2023-04-19
677950,1,718512,2023-04-19
669357,1,718512,2023-04-19
669242,1,718512,2023-04-19
641680,1,718514,2023-04-19
677951,1,718514,2023-04-19
669016,1,718510,2023-04-19
607208,1,718510,2023-04-19
683734,1,718510,2023-04-19
607043,1,718508,2023-04-19
444482,1,718508,2023-04-19
666801,1,718509,2023-04-19
457705,1,718509,2023-04-19
543333,1,718506,2023-04-19
665742,1,718507,2023-04-19
677594,1,718502,2023-04-19
624428,1,718518,2023-04-19
592450,1,718504,2023-04-19
666397,1,718505,2023-04-19
608336,1,718505,2023-04-19
663616,1,718505,2023-04-19
571771,1,718505,2023-04-19
665161,1,718501,2023-04-19
650489,1,718497,2023-04-20
644374,1,718497,2023-04-20
657077,1,718497,2023-04-20
656582,1,718500,2023-04-20
669261,1,718500,2023-04-20
543068,1,718498,2023-04-20
571970,1,718499,2023-04-20
681546,2,718499,2023-04-20
641355,1,718499,2023-04-20
572761,1,718494,2023-04-20
593428,1,718494,2023-04-20
643446,1,718503,2023-04-20
500871,1,718503,2023-04-20
624413,1,718503,2023-04-20
666165,1,718503,2023-04-20
664774,1,718503,2023-04-20
641820,1,718491,2023-04-21
621550,1,718491,2023-04-21
641355,1,718491,2023-04-21
663538,1,718491,2023-04-21
650391,1,718486,2023-04-21
623912,1,718486,2023-04-21
664040,1,718486,2023-04-21
542194,1,718486,2023-04-21
669720,1,718495,2023-04-21
641857,1,718493,2023-04-21
656941,1,718493,2023-04-21
665489,1,718487,2023-04-21
474832,1,718487,2023-04-21
665828,1,718487,2023-04-21
670541,1,718489,2023-04-21
672478,1,718490,2023-04-21
643393,1,718490,2023-04-21
641680,1,718490,2023-04-21
608841,1,718482,2023-04-21
608336,1,718482,2023-04-21
657077,1,718483,2023-04-21
642133,1,718483,2023-04-21
595453,1,718485,2023-04-21
606192,1,718481,2023-04-21
624413,1,718480,2023-04-21
643376,1,718476,2023-04-22
683011,1,718476,2023-04-22
682928,1,718468,2023-04-22
621439,1,718468,2023-04-22
571970,2,718479,2023-04-22
681546,2,718479,2023-04-22
663538,1,718479,2023-04-22
592206,2,718475,2023-04-22
665506,1,718475,2023-04-22
650559,1,718473,2023-04-22
607043,1,718478,2023-04-22
543063,1,718478,2023-04-22
527038,1,718478,2023-04-22
518735,1,718477,2023-04-22
657757,1,718477,2023-04-22
650391,1,718477,2023-04-22
668227,1,718477,2023-04-22
656716,1,718472,2023-04-22
543510,1,718472,2023-04-22
542583,1,718469,2023-04-22
677649,1,718469,2023-04-22
666969,3,718469,2023-04-22
644374,1,718470,2023-04-22
646240,1,718470,2023-04-22
642133,1,718470,2023-04-22
663656,1,718471,2023-04-22
670541,1,718471,2023-04-22
669221,1,718471,2023-04-22
645277,1,718471,2023-04-22
665487,1,718467,2023-04-22
572233,1,718467,2023-04-22
642136,1,718466,2023-04-22
592669,2,718466,2023-04-22
545361,1,718466,2023-04-22
669242,1,718464,2023-04-22
606192,1,718464,2023-04-22
672284,1,718464,2023-04-22
669016,1,718458,2023-04-23
665019,1,718458,2023-04-23
681082,1,718458,2023-04-23
607208,1,718458,2023-04-23
607680,1,718462,2023-04-23
662139,1,718465,2023-04-23
665489,1,718465,2023-04-23
519203,1,718465,2023-04-23
623912,1,718457,2023-04-23
670042,1,718457,2023-04-23
542932,1,718460,2023-04-23
541645,1,718460,2023-04-23
605137,1,718460,2023-04-23
608070,1,718460,2023-04-23
593871,1,718454,2023-04-23
572191,1,718454,2023-04-23
807799,2,718461,2023-04-23
457759,1,718461,2023-04-23
605119,2,718461,2023-04-23
571970,1,718451,2023-04-23
502110,1,718451,2023-04-23
605141,1,718451,2023-04-23
543228,1,718451,2023-04-23
669127,1,718453,2023-04-23
543257,1,718453,2023-04-23
669004,1,718452,2023-04-23
686469,1,718452,2023-04-23
677951,1,718452,2023-04-23
621493,1,718452,2023-04-23
545361,1,718452,2023-04-23
660271,1,718452,2023-04-23
572761,1,718456,2023-04-23
664983,1,718456,2023-04-23
605113,1,718456,2023-04-23
677950,1,718456,2023-04-23
669357,1,718450,2023-04-23
663457,1,718450,2023-04-23
657557,1,718450,2023-04-23
672284,1,718450,2023-04-23
682626,1,718455,2023-04-23
642731,1,718455,2023-04-23
595777,1,718448,2023-04-24
646240,1,718447,2023-04-24
671213,1,718447,2023-04-24
608324,1,718449,2023-04-24
665161,1,718449,2023-04-24
673962,2,718445,2023-04-24
624415,1,718444,2023-04-24
656541,2,718443,2023-04-24
669221,1,718443,2023-04-24
592696,1,718443,2023-04-24
663586,1,718443,2023-04-24
608336,1,718442,2023-04-24
665155,1,718441,2023-04-24
670712,1,718441,2023-04-24
661388,1,718441,2023-04-24
667670,2,718437,2023-04-24
542583,2,718437,2023-04-24
675656,1,718437,2023-04-24
592273,2,718437,2023-04-24
595453,1,718437,2023-04-24
658668,1,718438,2023-04-24
605204,1,718446,2023-04-24
453568,1,718440,2023-04-25
680776,1,718435,2023-04-25
683002,1,718435,2023-04-25
622761,1,718435,2023-04-25
656775,1,718435,2023-04-25
621035,1,718432,2023-04-25
457705,1,718432,2023-04-25
663993,1,718434,2023-04-25
543760,1,718434,2023-04-25
669701,1,718434,2023-04-25
606192,1,718430,2023-04-25
672284,1,718430,2023-04-25
624641,1,718430,2023-04-25
643376,2,718433,2023-04-25
660688,1,718431,2023-04-25
493329,1,718429,2023-04-25
665862,1,718429,2023-04-25
592696,1,718429,2023-04-25
645277,2,718429,2023-04-25
543228,1,718426,2023-04-25
663616,1,718427,2023-04-25
621439,1,718427,2023-04-25
681481,1,718428,2023-04-25
642133,1,718428,2023-04-25
669127,1,718425,2023-04-25
669242,1,718439,2023-04-25
666165,1,718439,2023-04-25
573262,1,718439,2023-04-25
669222,1,718424,2023-04-26
807799,1,718416,2023-04-26
666182,1,718420,2023-04-26
647304,1,718421,2023-04-26
650402,1,718417,2023-04-26
669304,2,718417,2023-04-26
608336,1,718417,2023-04-26
605170,1,718419,2023-04-26
686894,1,718419,2023-04-26
518692,1,718413,2023-04-26
641487,1,718415,2023-04-26
677594,1,718415,2023-04-26
592206,1,718415,2023-04-26
600869,1,718412,2023-04-26
541645,1,718411,2023-04-26
665862,1,718411,2023-04-26
660821,1,718411,2023-04-26
621566,1,718411,2023-04-26
660670,1,718411,2023-04-26
641820,1,718407,2023-04-26
675656,1,718408,2023-04-26
592669,1,718408,2023-04-26
592273,1,718408,2023-04-26
660271,1,718408,2023-04-26
502671,2,718423,2023-04-26
527038,1,718423,2023-04-26
664774,1,718423,2023-04-26
666801,1,718403,2023-04-27
656582,1,718403,2023-04-27
592518,1,718406,2023-04-27
621020,1,718406,2023-04-27
543333,1,718406,2023-04-27
676369,1,718406,2023-04-27
676475,1,718409,2023-04-27
657557,1,718409,2023-04-27
667670,1,718402,2023-04-27
669127,1,718402,2023-04-27
592273,1,718402,2023-04-27
623993,1,718405,2023-04-27
682928,1,718398,2023-04-27
669743,1,718398,2023-04-27
683146,1,718398,2023-04-27
664040,1,718396,2023-04-27
650490,1,718396,2023-04-27
670042,1,718396,2023-04-27
669394,1,718396,2023-04-27
686469,1,718400,2023-04-27
621043,1,718400,2023-04-27
621439,1,718400,2023-04-27
518934,1,718397,2023-04-27
650402,1,718397,2023-04-27
624431,1,718397,2023-04-27
521692,1,718387,2023-04-28
669304,1,718387,2023-04-28
596146,1,718387,2023-04-28
593871,1,718387,2023-04-28
676369,1,718391,2023-04-28
663728,1,718392,2023-04-28
672386,1,718392,2023-04-28
572287,1,718395,2023-04-28
686823,1,718395,2023-04-28
621566,1,718394,2023-04-28
670623,1,718393,2023-04-28
669394,1,718393,2023-04-28
683734,1,718393,2023-04-28
543257,1,718388,2023-04-28
656941,1,718389,2023-04-28
665161,1,718389,2023-04-28
642715,1,718386,2023-04-28
606466,1,718390,2023-04-28
641584,1,718380,2023-04-28
667670,1,718380,2023-04-28
676116,1,718380,2023-04-28
605141,1,718382,2023-04-28
678246,1,718382,2023-04-28
663630,1,718401,2023-04-28
663527,1,718401,2023-04-28
609280,1,718399,2023-04-28
669261,1,718399,2023-04-28
642086,1,718399,2023-04-28
622761,1,718381,2023-04-29
543510,1,718381,2023-04-29
670097,1,718381,2023-04-29
663630,1,718401,2023-04-29
663527,1,718401,2023-04-29
656582,1,718383,2023-04-29
609280,1,718383,2023-04-29
609280,1,718399,2023-04-29
669261,1,718399,2023-04-29
642086,1,718399,2023-04-29
621439,1,718378,2023-04-29
621550,1,718375,2023-04-29
641355,1,718375,2023-04-29
571912,1,718377,2023-04-29
605137,1,718385,2023-04-29
665926,1,718385,2023-04-29
646240,1,718385,2023-04-29
665019,1,718372,2023-04-29
592206,1,718372,2023-04-29
665161,1,718372,2023-04-29
666165,1,718384,2023-04-29
571745,1,718384,2023-04-29
681584,1,718384,2023-04-29
543063,1,718384,2023-04-29
664774,1,718384,2023-04-29
592518,2,718384,2023-04-29
665487,1,718384,2023-04-29
443558,1,718384,2023-04-29
665742,1,718384,2023-04-29
593428,1,718384,2023-04-29
677649,1,718374,2023-04-29
642336,1,718373,2023-04-29
668227,2,718373,2023-04-29
666139,1,718373,2023-04-29
677551,1,718373,2023-04-29
545361,2,718376,2023-04-29
672695,1,718366,2023-04-29
572233,1,718366,2023-04-29
641355,1,718364,2023-04-30
657136,1,718370,2023-04-30
657077,1,718370,2023-04-30
663728,2,718363,2023-04-30
666211,1,718363,2023-04-30
606192,1,718363,2023-04-30
666182,1,718363,2023-04-30
624428,1,718360,2023-04-30
622761,1,718360,2023-04-30
668670,1,718360,2023-04-30
621439,1,718362,2023-04-30
670764,1,718355,2023-04-30
542194,1,718355,2023-04-30
670042,2,718355,2023-04-30
518735,1,718355,2023-04-30
683734,1,718355,2023-04-30
660271,1,718365,2023-04-30
571875,1,718365,2023-04-30
641680,1,718356,2023-04-30
663993,1,718356,2023-04-30
673962,1,718356,2023-04-30
666969,1,718356,2023-04-30
446334,1,718358,2023-04-30
543068,1,718358,2023-04-30
571745,1,718368,2023-04-30
664774,1,718368,2023-04-30
605204,1,718368,2023-04-30
543592,1,718368,2023-04-30
669222,1,718357,2023-04-30
667670,1,718357,2023-04-30
542583,1,718357,2023-04-30
592663,1,718354,2023-04-30
665019,1,718354,2023-04-30
676694,1,718354,2023-04-30
643446,1,718361,2023-04-30
669221,2,718352,2023-05-01
660670,1,718352,2023-05-01
607680,1,718352,2023-05-01
683146,1,718352,2023-05-01
500871,1,718352,2023-05-01
624413,1,718352,2023-05-01
643446,1,718361,2023-05-01
664023,1,718349,2023-05-01
621020,1,718349,2023-05-01
657041,1,718349,2023-05-01
624431,1,718351,2023-05-01
666182,1,718353,2023-05-01
657077,1,718353,2023-05-01
680776,1,718353,2023-05-01
665839,1,718353,2023-05-01
592626,1,718350,2023-05-01
